2024-06-03T22:58:07Z,"MSSL- LA66N710706",19.8;64;3.64;3320;7;52
2024-06-03T23:18:06Z,"MSSL- LA66N710706",19.6;64;3.64;3321;7;57
2024-06-03T23:38:06Z,"MSSL- LA66N710706",19.4;64;3.64;3322;7;59
2024-06-03T23:58:06Z,"MSSL- LA66N710706",19.2;64;3.64;3323;7;47
2024-06-04T00:18:05Z,"MSSL- LA66N710706",19.1;64;3.64;3324;7;35
2024-06-04T00:38:05Z,"MSSL- LA66N710706",18.9;65;3.64;3325;7;46
2024-06-04T00:58:05Z,"MSSL- LA66N710706",18.8;65;3.64;3326;7;44
2024-06-04T01:18:05Z,"MSSL- LA66N710706",18.7;65;3.64;3327;7;38
2024-06-04T01:38:04Z,"MSSL- LA66N710706",18.6;65;3.64;3328;7;39
2024-06-04T01:58:04Z,"MSSL- LA66N710706",18.5;65;3.64;3329;7;36
2024-06-04T02:18:04Z,"MSSL- LA66N710706",18.3;65;3.64;3330;7;58
2024-06-04T02:38:03Z,"MSSL- LA66N710706",18.3;65;3.64;3331;7;41
2024-06-04T02:58:03Z,"MSSL- LA66N710706",18.2;65;3.64;3332;7;33
2024-06-04T03:18:03Z,"MSSL- LA66N710706",18.1;65;3.64;3333;7;50
2024-06-04T03:38:03Z,"MSSL- LA66N710706",18;65;3.64;3334;7;45
2024-06-04T03:58:02Z,"MSSL- LA66N710706",17.9;65;3.64;3335;7;34
2024-06-04T04:18:02Z,"MSSL- LA66N710706",17.8;65;3.64;3336;7;58
2024-06-04T04:38:02Z,"MSSL- LA66N710706",17.7;65;3.64;3337;7;37
2024-06-04T04:58:01Z,"MSSL- LA66N710706",17.6;65;3.64;3338;7;49
2024-06-04T05:18:01Z,"MSSL- LA66N710706",17.5;66;3.64;3339;7;35
2024-06-04T05:38:01Z,"MSSL- LA66N710706",17.5;66;3.64;3340;7;32
2024-06-04T05:58:01Z,"MSSL- LA66N710706",17.4;66;3.64;3341;7;50
2024-06-04T06:18:00Z,"MSSL- LA66N710706",17.4;66;3.64;3342;7;46
2024-06-04T06:38:00Z,"MSSL- LA66N710706",17.4;66;3.64;3343;7;32
2024-06-04T06:58:00Z,"MSSL- LA66N710706",17.4;66;3.64;3344;7;34
2024-06-04T07:17:59Z,"MSSL- LA66N710706",17.3;67;3.64;3345;7;53
2024-06-04T07:37:59Z,"MSSL- LA66N710706",17.4;67;3.64;3346;7;61
2024-06-04T07:57:59Z,"MSSL- LA66N710706",17.4;67;3.64;3347;7;39
2024-06-04T08:17:59Z,"MSSL- LA66N710706",17.4;67;3.64;3348;7;42
2024-06-04T08:37:58Z,"MSSL- LA66N710706",17.5;67;3.64;3349;7;59
2024-06-04T08:57:58Z,"MSSL- LA66N710706",17.6;67;3.64;3350;7;61
2024-06-04T09:17:58Z,"MSSL- LA66N710706",17.7;67;3.64;3351;7;43
2024-06-04T09:37:57Z,"MSSL- LA66N710706",17.9;67;3.64;3352;7;51
2024-06-04T09:57:57Z,"MSSL- LA66N710706",18.1;67;3.64;3353;7;59
2024-06-04T10:17:57Z,"MSSL- LA66N710706",18.2;67;3.64;3354;7;49
2024-06-04T10:37:57Z,"MSSL- LA66N710706",18.3;67;3.64;3355;7;34
